trait_id	file_path	trait_name	n
ukb-b-197	/local-scratch/data/opengwas/igd/ukb-b-197/ukb-b-197.vcf.gz	Operative procedures - secondary OPCS: C90.9 Unspecified local anaesthetics for ophthalmology procedures	463010
ukb-b-19703	/local-scratch/data/opengwas/igd/ukb-b-19703/ukb-b-19703.vcf.gz	Low calorie drink intake	64949
ukb-b-19711	/local-scratch/data/opengwas/igd/ukb-b-19711/ukb-b-19711.vcf.gz	Operative procedures - main OPCS: E03.6 Septoplasty of nose NEC	463010
ukb-b-19713	/local-scratch/data/opengwas/igd/ukb-b-19713/ukb-b-19713.vcf.gz	External causes: W19.9 Unspecified place	463010
ukb-b-19716	/local-scratch/data/opengwas/igd/ukb-b-19716/ukb-b-19716.vcf.gz	Menstruating today	67057
ukb-b-19719	/local-scratch/data/opengwas/igd/ukb-b-19719/ukb-b-19719.vcf.gz	Non-cancer illness code, self-reported: menorrhagia (unknown cause)	462933
ukb-b-19722	/local-scratch/data/opengwas/igd/ukb-b-19722/ukb-b-19722.vcf.gz	Non-accidental death in close genetic family	144817
ukb-b-19732	/local-scratch/data/opengwas/igd/ukb-b-19732/ukb-b-19732.vcf.gz	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	462933
ukb-b-1974	/local-scratch/data/opengwas/igd/ukb-b-1974/ukb-b-1974.vcf.gz	Treatment/medication code: felodipine	462933
ukb-b-19752	/local-scratch/data/opengwas/igd/ukb-b-19752/ukb-b-19752.vcf.gz	Why reduced smoking: None of the above	14951
ukb-b-19756	/local-scratch/data/opengwas/igd/ukb-b-19756/ukb-b-19756.vcf.gz	Time employed in main current job	249516
ukb-b-19759	/local-scratch/data/opengwas/igd/ukb-b-19759/ukb-b-19759.vcf.gz	Treatment/medication code: quinine	462933
ukb-b-19769	/local-scratch/data/opengwas/igd/ukb-b-19769/ukb-b-19769.vcf.gz	Diagnoses - main ICD10: R06.5 Mouth breathing	463010
ukb-b-1977	/local-scratch/data/opengwas/igd/ukb-b-1977/ukb-b-1977.vcf.gz	Diagnoses - main ICD10: R51 Headache	463010
ukb-b-19779	/local-scratch/data/opengwas/igd/ukb-b-19779/ukb-b-19779.vcf.gz	PCT responsible for patient data: BOLTON PCT	463010
ukb-b-19780	/local-scratch/data/opengwas/igd/ukb-b-19780/ukb-b-19780.vcf.gz	Methods of admission to hospital (recoded): Emergency admission: Outpatients (obsolete)	462463
ukb-b-19790	/local-scratch/data/opengwas/igd/ukb-b-19790/ukb-b-19790.vcf.gz	Methods of admission to hospital (recoded): Maternity admission: Post-partum	462473
ukb-b-19791	/local-scratch/data/opengwas/igd/ukb-b-19791/ukb-b-19791.vcf.gz	PCT where patients GP was registered: ROTHERHAM PCT	463010
ukb-b-19805	/local-scratch/data/opengwas/igd/ukb-b-19805/ukb-b-19805.vcf.gz	Diagnoses - main ICD10: K62.1 Rectal polyp	463010
ukb-b-19806	/local-scratch/data/opengwas/igd/ukb-b-19806/ukb-b-19806.vcf.gz	Number of baguettes with butter/margarine	64941
ukb-b-19807	/local-scratch/data/opengwas/igd/ukb-b-19807/ukb-b-19807.vcf.gz	Diagnoses - main ICD10: M51.3 Other specified intervertebral disk degeneration	463010
ukb-b-19809	/local-scratch/data/opengwas/igd/ukb-b-19809/ukb-b-19809.vcf.gz	Fed-up feelings	453071
ukb-b-19813	/local-scratch/data/opengwas/igd/ukb-b-19813/ukb-b-19813.vcf.gz	Diagnoses - main ICD10: M54.56 Low back pain (Lumbar region)	463010
ukb-b-19829	/local-scratch/data/opengwas/igd/ukb-b-19829/ukb-b-19829.vcf.gz	Diagnoses - main ICD10: M16.9 Coxarthrosis, unspecified	463010
ukb-b-19832	/local-scratch/data/opengwas/igd/ukb-b-19832/ukb-b-19832.vcf.gz	Treatment/medication code: fluoxetine	462933
ukb-b-19837	/local-scratch/data/opengwas/igd/ukb-b-19837/ukb-b-19837.vcf.gz	Operative procedures - main OPCS: T24.3 Repair of umbilical hernia using sutures	463010
ukb-b-19842	/local-scratch/data/opengwas/igd/ukb-b-19842/ukb-b-19842.vcf.gz	Why stopped smoking: Health precaution	113988
ukb-b-19845	/local-scratch/data/opengwas/igd/ukb-b-19845/ukb-b-19845.vcf.gz	Operative procedures - secondary OPCS: Y82.9 Unspecified local anaesthetic	463010
ukb-b-19847	/local-scratch/data/opengwas/igd/ukb-b-19847/ukb-b-19847.vcf.gz	Cheesy biscuits intake	64949
ukb-b-19852	/local-scratch/data/opengwas/igd/ukb-b-19852/ukb-b-19852.vcf.gz	Current employment status: Retired	461242
ukb-b-19862	/local-scratch/data/opengwas/igd/ukb-b-19862/ukb-b-19862.vcf.gz	Melon intake	64949
ukb-b-19864	/local-scratch/data/opengwas/igd/ukb-b-19864/ukb-b-19864.vcf.gz	Diagnoses - secondary ICD10: Z86.1 Personal history of infectious and parasitic diseases	463010
ukb-b-19885	/local-scratch/data/opengwas/igd/ukb-b-19885/ukb-b-19885.vcf.gz	Duration of questionnaire	64949
ukb-b-19886	/local-scratch/data/opengwas/igd/ukb-b-19886/ukb-b-19886.vcf.gz	Diagnoses - secondary ICD10: K21.9 Gastro-oesophageal reflux disease without oesophagitis	463010
ukb-b-19921	/local-scratch/data/opengwas/igd/ukb-b-19921/ukb-b-19921.vcf.gz	Impedance of whole body	454840
ukb-b-19925	/local-scratch/data/opengwas/igd/ukb-b-19925/ukb-b-19925.vcf.gz	Arm fat-free mass (left)	454672
ukb-b-19929	/local-scratch/data/opengwas/igd/ukb-b-19929/ukb-b-19929.vcf.gz	Operation code: cruciate ligament surgery	462933
ukb-b-1993	/local-scratch/data/opengwas/igd/ukb-b-1993/ukb-b-1993.vcf.gz	Types of spread used on bread/crackers: Butter on bread/crackers	64949
ukb-b-19931	/local-scratch/data/opengwas/igd/ukb-b-19931/ukb-b-19931.vcf.gz	Powdered/instant soup intake	64942
ukb-b-19937	/local-scratch/data/opengwas/igd/ukb-b-19937/ukb-b-19937.vcf.gz	Operative procedures - main OPCS: R17.2 Elective lower uterine segment caesarean delivery	463010
ukb-b-19950	/local-scratch/data/opengwas/igd/ukb-b-19950/ukb-b-19950.vcf.gz	Operative procedures - main OPCS: X99.8 No procedure performed	463010
ukb-b-19953	/local-scratch/data/opengwas/igd/ukb-b-19953/ukb-b-19953.vcf.gz	Body mass index (BMI)	461460
ukb-b-19955	/local-scratch/data/opengwas/igd/ukb-b-19955/ukb-b-19955.vcf.gz	Diagnoses - secondary ICD10: I12.0 Hypertensive renal disease with renal failure	463010
ukb-b-19957	/local-scratch/data/opengwas/igd/ukb-b-19957/ukb-b-19957.vcf.gz	Suffer from 'nerves'	445809
ukb-b-1996	/local-scratch/data/opengwas/igd/ukb-b-1996/ukb-b-1996.vcf.gz	Salad / raw vegetable intake	435435
ukb-b-1997	/local-scratch/data/opengwas/igd/ukb-b-1997/ukb-b-1997.vcf.gz	Number of older siblings	133020
ukb-b-1998	/local-scratch/data/opengwas/igd/ukb-b-1998/ukb-b-1998.vcf.gz	Number of unenthusiastic/disinterested episodes	38371
ukb-b-19994	/local-scratch/data/opengwas/igd/ukb-b-19994/ukb-b-19994.vcf.gz	Spherical power (right)	99380
ukb-b-20009	/local-scratch/data/opengwas/igd/ukb-b-20009/ukb-b-20009.vcf.gz	Diagnoses - secondary ICD10: R05 Cough	463010
ukb-b-20017	/local-scratch/data/opengwas/igd/ukb-b-20017/ukb-b-20017.vcf.gz	Diagnoses - secondary ICD10: K29.8 Duodenitis	463010
ukb-b-20019	/local-scratch/data/opengwas/igd/ukb-b-20019/ukb-b-20019.vcf.gz	PCT where patients GP was registered: NEWCASTLE PCT	463010
ukb-b-2002	/local-scratch/data/opengwas/igd/ukb-b-2002/ukb-b-2002.vcf.gz	Job involves heavy manual or physical work	263615
ukb-b-20023	/local-scratch/data/opengwas/igd/ukb-b-20023/ukb-b-20023.vcf.gz	Plain cereal intake	64949
ukb-b-2003	/local-scratch/data/opengwas/igd/ukb-b-2003/ukb-b-2003.vcf.gz	Errors before selecting correct item in alphanumeric path (trail #2)	40607
ukb-b-20032	/local-scratch/data/opengwas/igd/ukb-b-20032/ukb-b-20032.vcf.gz	Heel bone mineral density (BMD) T-score, automated (right)	146181
ukb-b-20038	/local-scratch/data/opengwas/igd/ukb-b-20038/ukb-b-20038.vcf.gz	Diagnoses - main ICD10: Z13.8 Special screening examination for other specified diseases and disorders	463010
ukb-b-20044	/local-scratch/data/opengwas/igd/ukb-b-20044/ukb-b-20044.vcf.gz	Trunk fat mass	454588
ukb-b-20045	/local-scratch/data/opengwas/igd/ukb-b-20045/ukb-b-20045.vcf.gz	Diagnoses - secondary ICD10: F32.9 Depressive episode, unspecified	463010
ukb-b-20057	/local-scratch/data/opengwas/igd/ukb-b-20057/ukb-b-20057.vcf.gz	Types of spread used on bread/crackers: Low fat butter on bread/crackers	64949
ukb-b-20078	/local-scratch/data/opengwas/igd/ukb-b-20078/ukb-b-20078.vcf.gz	Non-cancer illness code, self-reported: gastric/stomach ulcers	462933
ukb-b-20100	/local-scratch/data/opengwas/igd/ukb-b-20100/ukb-b-20100.vcf.gz	Sources of admission to hospital (recoded): Transfer within NHS provider: Medical specialty	461369
ukb-b-20118	/local-scratch/data/opengwas/igd/ukb-b-20118/ukb-b-20118.vcf.gz	Operative procedures - main OPCS: M65.1 Endoscopic resection of prostate using electrotome	463010
ukb-b-20122	/local-scratch/data/opengwas/igd/ukb-b-20122/ukb-b-20122.vcf.gz	Goat's cheese intake	64944
ukb-b-20124	/local-scratch/data/opengwas/igd/ukb-b-20124/ukb-b-20124.vcf.gz	Heel bone mineral density (BMD) T-score, automated	265753
ukb-b-20137	/local-scratch/data/opengwas/igd/ukb-b-20137/ukb-b-20137.vcf.gz	Operative procedures - secondary OPCS: X72.3 Delivery of simple parenteral chemotherapy for neoplasm at first attendance	463010
ukb-b-20140	/local-scratch/data/opengwas/igd/ukb-b-20140/ukb-b-20140.vcf.gz	Duration to complete alphanumeric path (trail #2)	99477
ukb-b-20141	/local-scratch/data/opengwas/igd/ukb-b-20141/ukb-b-20141.vcf.gz	Non-cancer illness code, self-reported: eczema/dermatitis	462933
ukb-b-20142	/local-scratch/data/opengwas/igd/ukb-b-20142/ukb-b-20142.vcf.gz	Diagnoses - secondary ICD10: Z85.3 Personal history of malignant neoplasm of breast	463010
ukb-b-20145	/local-scratch/data/opengwas/igd/ukb-b-20145/ukb-b-20145.vcf.gz	Cancer code, self-reported: colon cancer/sigmoid cancer	462933
ukb-b-20155	/local-scratch/data/opengwas/igd/ukb-b-20155/ukb-b-20155.vcf.gz	Operative procedures - secondary OPCS: Z89.5 Thumb NEC	463010
ukb-b-20159	/local-scratch/data/opengwas/igd/ukb-b-20159/ukb-b-20159.vcf.gz	PCT where patients GP was registered: LIVERPOOL PCT	463010
ukb-b-20162	/local-scratch/data/opengwas/igd/ukb-b-20162/ukb-b-20162.vcf.gz	Diagnoses - main ICD10: R33 Retention of urine	463010
ukb-b-20168	/local-scratch/data/opengwas/igd/ukb-b-20168/ukb-b-20168.vcf.gz	PCT where patients GP was registered: SUNDERLAND TEACHING PCT	463010
ukb-b-20172	/local-scratch/data/opengwas/igd/ukb-b-20172/ukb-b-20172.vcf.gz	Sources of admission to hospital (recoded): Usual Place of residence	462793
ukb-b-20175	/local-scratch/data/opengwas/igd/ukb-b-20175/ukb-b-20175.vcf.gz	Systolic blood pressure, automated reading	436419
ukb-b-20176	/local-scratch/data/opengwas/igd/ukb-b-20176/ukb-b-20176.vcf.gz	Illnesses of mother: Lung cancer	423258
ukb-b-20178	/local-scratch/data/opengwas/igd/ukb-b-20178/ukb-b-20178.vcf.gz	PCT where patients GP was registered: SOUTH LEEDS PCT	463010
ukb-b-20185	/local-scratch/data/opengwas/igd/ukb-b-20185/ukb-b-20185.vcf.gz	Operative procedures - secondary OPCS: R27.1 Episiotomy to facilitate delivery	463010
ukb-b-20187	/local-scratch/data/opengwas/igd/ukb-b-20187/ukb-b-20187.vcf.gz	Operative procedures - secondary OPCS: Y53.2 Approach to organ under ultrasonic control	463010
ukb-b-20188	/local-scratch/data/opengwas/igd/ukb-b-20188/ukb-b-20188.vcf.gz	Arm fat percentage (left)	454724
ukb-b-20189	/local-scratch/data/opengwas/igd/ukb-b-20189/ukb-b-20189.vcf.gz	Diagnoses - main ICD10: K52.9 Non-infective gastro-enteritis and colitis, unspecified	463010
ukb-b-20190	/local-scratch/data/opengwas/igd/ukb-b-20190/ukb-b-20190.vcf.gz	Diagnoses - main ICD10: L98.9 Disorder of skin and subcutaneous tissue, unspecified	463010
ukb-b-20193	/local-scratch/data/opengwas/igd/ukb-b-20193/ukb-b-20193.vcf.gz	PCT where patients GP was registered: CENTRAL CHESHIRE PCT	463010
ukb-b-20196	/local-scratch/data/opengwas/igd/ukb-b-20196/ukb-b-20196.vcf.gz	PCT where patients GP was registered: WESTMINSTER PCT	463010
ukb-b-2020	/local-scratch/data/opengwas/igd/ukb-b-2020/ukb-b-2020.vcf.gz	Thickness of butter/margarine spread on baguettes: thin	64949
ukb-b-20208	/local-scratch/data/opengwas/igd/ukb-b-20208/ukb-b-20208.vcf.gz	Diagnoses - main ICD10: J45.9 Asthma, unspecified	463010
ukb-b-20211	/local-scratch/data/opengwas/igd/ukb-b-20211/ukb-b-20211.vcf.gz	Illnesses of father: Diabetes	400687
ukb-b-20213	/local-scratch/data/opengwas/igd/ukb-b-20213/ukb-b-20213.vcf.gz	Non-cancer illness code, self-reported: measles / morbillivirus	462933
ukb-b-20214	/local-scratch/data/opengwas/igd/ukb-b-20214/ukb-b-20214.vcf.gz	Attendance/disability/mobility allowance: Disability living allowance	459354
ukb-b-20216	/local-scratch/data/opengwas/igd/ukb-b-20216/ukb-b-20216.vcf.gz	PCT where patients GP was registered: SOUTH LIVERPOOL PCT	463010
ukb-b-20218	/local-scratch/data/opengwas/igd/ukb-b-20218/ukb-b-20218.vcf.gz	Operative procedures - secondary OPCS: Z50.3 Skin of finger	463010
ukb-b-20233	/local-scratch/data/opengwas/igd/ukb-b-20233/ukb-b-20233.vcf.gz	Diagnoses - secondary ICD10: M19.99 Arthrosis, unspecified (Site unspecified)	463010
ukb-b-20239	/local-scratch/data/opengwas/igd/ukb-b-20239/ukb-b-20239.vcf.gz	Operative procedures - secondary OPCS: W90.3 Injection of therapeutic substance into joint	463010
ukb-b-2024	/local-scratch/data/opengwas/igd/ukb-b-2024/ukb-b-2024.vcf.gz	Single crust pastry intake	64949
ukb-b-20261	/local-scratch/data/opengwas/igd/ukb-b-20261/ukb-b-20261.vcf.gz	Ever smoked	461066
ukb-b-20278	/local-scratch/data/opengwas/igd/ukb-b-20278/ukb-b-20278.vcf.gz	Operative procedures - main OPCS: B27.4 Total mastectomy NEC	463010
ukb-b-20289	/local-scratch/data/opengwas/igd/ukb-b-20289/ukb-b-20289.vcf.gz	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	462933
ukb-b-2029	/local-scratch/data/opengwas/igd/ukb-b-2029/ukb-b-2029.vcf.gz	Treatment/medication code: finasteride	462933
ukb-b-20292	/local-scratch/data/opengwas/igd/ukb-b-20292/ukb-b-20292.vcf.gz	Taking other prescription medications	461332
ukb-b-20296	/local-scratch/data/opengwas/igd/ukb-b-20296/ukb-b-20296.vcf.gz	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Asthma	462013
ukb-b-203	/local-scratch/data/opengwas/igd/ukb-b-203/ukb-b-203.vcf.gz	Diagnoses - main ICD10: Z12.1 Special screening examination for neoplasm of intestinal tract	463010
ukb-b-20300	/local-scratch/data/opengwas/igd/ukb-b-20300/ukb-b-20300.vcf.gz	Treatment speciality of consultant (recoded): Cardiology	445693
ukb-b-20307	/local-scratch/data/opengwas/igd/ukb-b-20307/ukb-b-20307.vcf.gz	PCT where patients GP was registered: TRAFFORD PCT	463010
ukb-b-20321	/local-scratch/data/opengwas/igd/ukb-b-20321/ukb-b-20321.vcf.gz	Average monthly beer plus cider intake	34243
ukb-b-20332	/local-scratch/data/opengwas/igd/ukb-b-20332/ukb-b-20332.vcf.gz	Operation code: inguinal hernia repair	462933
ukb-b-20341	/local-scratch/data/opengwas/igd/ukb-b-20341/ukb-b-20341.vcf.gz	Butternut squash intake	64943
ukb-b-20349	/local-scratch/data/opengwas/igd/ukb-b-20349/ukb-b-20349.vcf.gz	Non-cancer illness code, self-reported: bladder problem (not cancer)	462933
ukb-b-2035	/local-scratch/data/opengwas/igd/ukb-b-2035/ukb-b-2035.vcf.gz	Scotch pancake intake	64949
ukb-b-20359	/local-scratch/data/opengwas/igd/ukb-b-20359/ukb-b-20359.vcf.gz	Operative procedures - main OPCS: B28.5 Wire guided partial excision of breast	463010
ukb-b-20379	/local-scratch/data/opengwas/igd/ukb-b-20379/ukb-b-20379.vcf.gz	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: None of the above	249710
ukb-b-20382	/local-scratch/data/opengwas/igd/ukb-b-20382/ukb-b-20382.vcf.gz	PCT responsible for patient data: DERBYSHIRE COUNTY PCT	463010
ukb-b-20386	/local-scratch/data/opengwas/igd/ukb-b-20386/ukb-b-20386.vcf.gz	Diagnoses - main ICD10: R07.2 Precordial pain	463010
ukb-b-20405	/local-scratch/data/opengwas/igd/ukb-b-20405/ukb-b-20405.vcf.gz	PCT where patients GP was registered: WARRINGTON PCT	463010
ukb-b-20410	/local-scratch/data/opengwas/igd/ukb-b-20410/ukb-b-20410.vcf.gz	Interpolated Age of participant when cancer first diagnosed	39107
ukb-b-20414	/local-scratch/data/opengwas/igd/ukb-b-20414/ukb-b-20414.vcf.gz	Diagnoses - secondary ICD10: M17.9 Gonarthrosis, unspecified	463010
ukb-b-20415	/local-scratch/data/opengwas/igd/ukb-b-20415/ukb-b-20415.vcf.gz	Treatment/medication code: selenium product	462933
ukb-b-20421	/local-scratch/data/opengwas/igd/ukb-b-20421/ukb-b-20421.vcf.gz	Operative procedures - secondary OPCS: H44.4 Examination of rectum under anaesthetic	463010
ukb-b-20423	/local-scratch/data/opengwas/igd/ukb-b-20423/ukb-b-20423.vcf.gz	Types of spreads/sauces consumed: Peanut butter	64949
ukb-b-20424	/local-scratch/data/opengwas/igd/ukb-b-20424/ukb-b-20424.vcf.gz	Diagnoses - secondary ICD10: Z90.7 Acquired absence of genital organ(s)	463010
ukb-b-20432	/local-scratch/data/opengwas/igd/ukb-b-20432/ukb-b-20432.vcf.gz	Hands-free device/speakerphone use with mobile phone in last 3 month	388531
ukb-b-20435	/local-scratch/data/opengwas/igd/ukb-b-20435/ukb-b-20435.vcf.gz	Operative procedures - secondary OPCS: S57.1 Debridement of skin NEC	463010
ukb-b-20437	/local-scratch/data/opengwas/igd/ukb-b-20437/ukb-b-20437.vcf.gz	Current employment status: Full or part-time student	461242
ukb-b-20447	/local-scratch/data/opengwas/igd/ukb-b-20447/ukb-b-20447.vcf.gz	Iron	64979
ukb-b-20450	/local-scratch/data/opengwas/igd/ukb-b-20450/ukb-b-20450.vcf.gz	Operative procedures - secondary OPCS: Z50.4 Skin of leg NEC	463010
ukb-b-20455	/local-scratch/data/opengwas/igd/ukb-b-20455/ukb-b-20455.vcf.gz	Distance between home and job workplace	221909
ukb-b-20464	/local-scratch/data/opengwas/igd/ukb-b-20464/ukb-b-20464.vcf.gz	Doctor diagnosed COPD (chronic obstructive pulmonary disease)	112583
ukb-b-2047	/local-scratch/data/opengwas/igd/ukb-b-2047/ukb-b-2047.vcf.gz	Age started smoking in former smokers	114449
ukb-b-20477	/local-scratch/data/opengwas/igd/ukb-b-20477/ukb-b-20477.vcf.gz	Diagnoses - secondary ICD10: Z96.6 Presence of orthopaedic joint implants	463010
ukb-b-20480	/local-scratch/data/opengwas/igd/ukb-b-20480/ukb-b-20480.vcf.gz	Treatment/medication code: ranitidine	462933
ukb-b-20486	/local-scratch/data/opengwas/igd/ukb-b-20486/ukb-b-20486.vcf.gz	6mm asymmetry index (right)	52647
ukb-b-20498	/local-scratch/data/opengwas/igd/ukb-b-20498/ukb-b-20498.vcf.gz	Number of incorrect matches in round	462302
ukb-b-20509	/local-scratch/data/opengwas/igd/ukb-b-20509/ukb-b-20509.vcf.gz	PCT responsible for patient data: LIVERPOOL PCT	463010
ukb-b-20513	/local-scratch/data/opengwas/igd/ukb-b-20513/ukb-b-20513.vcf.gz	Diagnoses - secondary ICD10: B96.8 Other specified bacterial agents as the cause of diseases classified to other chapters	463010
ukb-b-20515	/local-scratch/data/opengwas/igd/ukb-b-20515/ukb-b-20515.vcf.gz	Recent medication for asthma	14283
ukb-b-2053	/local-scratch/data/opengwas/igd/ukb-b-2053/ukb-b-2053.vcf.gz	Health satisfaction	152420
ukb-b-20531	/local-scratch/data/opengwas/igd/ukb-b-20531/ukb-b-20531.vcf.gz	Leg fat percentage (right)	454854
ukb-b-20542	/local-scratch/data/opengwas/igd/ukb-b-20542/ukb-b-20542.vcf.gz	Diagnoses - secondary ICD10: R42 Dizziness and giddiness	463010
ukb-b-20544	/local-scratch/data/opengwas/igd/ukb-b-20544/ukb-b-20544.vcf.gz	Nervous feelings	450700
ukb-b-20549	/local-scratch/data/opengwas/igd/ukb-b-20549/ukb-b-20549.vcf.gz	Types of spread used on bread/crackers: Low fat olive spread on bread/crackers	64949
ukb-b-2055	/local-scratch/data/opengwas/igd/ukb-b-2055/ukb-b-2055.vcf.gz	Diagnoses - secondary ICD10: N81.2 Incomplete uterovaginal prolapse	463010
ukb-b-20554	/local-scratch/data/opengwas/igd/ukb-b-20554/ukb-b-20554.vcf.gz	Milk-based pudding intake	64947
ukb-b-20556	/local-scratch/data/opengwas/igd/ukb-b-20556/ukb-b-20556.vcf.gz	Operation code: brain surgery	462933
ukb-b-2083	/local-scratch/data/opengwas/igd/ukb-b-2083/ukb-b-2083.vcf.gz	Diagnoses - main ICD10: M25.56 Pain in joint (Lower leg)	463010
ukb-b-2084	/local-scratch/data/opengwas/igd/ukb-b-2084/ukb-b-2084.vcf.gz	Number of correct matches in round	462302
ukb-b-2091	/local-scratch/data/opengwas/igd/ukb-b-2091/ukb-b-2091.vcf.gz	Noisy workplace	151624
ukb-b-2094	/local-scratch/data/opengwas/igd/ukb-b-2094/ukb-b-2094.vcf.gz	Weight change compared with 1 year ago	455085
ukb-b-2102	/local-scratch/data/opengwas/igd/ukb-b-2102/ukb-b-2102.vcf.gz	Longest period of depression	64701
ukb-b-2105	/local-scratch/data/opengwas/igd/ukb-b-2105/ukb-b-2105.vcf.gz	Work/job satisfaction	105358
ukb-b-2108	/local-scratch/data/opengwas/igd/ukb-b-2108/ukb-b-2108.vcf.gz	Operative procedures - main OPCS: X35.2 Intravenous chemotherapy	463010
ukb-b-2115	/local-scratch/data/opengwas/igd/ukb-b-2115/ukb-b-2115.vcf.gz	Time spent doing moderate physical activity	64949
ukb-b-212	/local-scratch/data/opengwas/igd/ukb-b-212/ukb-b-212.vcf.gz	Diagnoses - main ICD10: D17.2 Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs	463010
ukb-b-2122	/local-scratch/data/opengwas/igd/ukb-b-2122/ukb-b-2122.vcf.gz	Ankle spacing width (left)	146226
ukb-b-2126	/local-scratch/data/opengwas/igd/ukb-b-2126/ukb-b-2126.vcf.gz	Operation code: throat/larynx surgery (incl tracheostomy)	462933
ukb-b-2134	/local-scratch/data/opengwas/igd/ukb-b-2134/ukb-b-2134.vcf.gz	Past tobacco smoking	424960
ukb-b-2146	/local-scratch/data/opengwas/igd/ukb-b-2146/ukb-b-2146.vcf.gz	Operative procedures - main OPCS: Q18.1 Diagnostic endoscopic examination of uterus and biopsy of lesion of uterus	463010
ukb-b-2148	/local-scratch/data/opengwas/igd/ukb-b-2148/ukb-b-2148.vcf.gz	Facial ageing	423999
ukb-b-2160	/local-scratch/data/opengwas/igd/ukb-b-2160/ukb-b-2160.vcf.gz	Diagnoses - main ICD10: C61 Malignant neoplasm of prostate	463010
ukb-b-217	/local-scratch/data/opengwas/igd/ukb-b-217/ukb-b-217.vcf.gz	Average monthly champagne plus white wine intake	34119
ukb-b-2183	/local-scratch/data/opengwas/igd/ukb-b-2183/ukb-b-2183.vcf.gz	Number of oatcakes with  butter/margarine	64949
ukb-b-2188	/local-scratch/data/opengwas/igd/ukb-b-2188/ukb-b-2188.vcf.gz	Operative procedures - secondary OPCS: H22.9 Unspecified diagnostic endoscopic examination of colon	463010
ukb-b-2189	/local-scratch/data/opengwas/igd/ukb-b-2189/ukb-b-2189.vcf.gz	Operative procedures - secondary OPCS: Z28.6 Sigmoid colon	463010
ukb-b-2194	/local-scratch/data/opengwas/igd/ukb-b-2194/ukb-b-2194.vcf.gz	Diagnoses - main ICD10: O63.1 Prolonged second stage (of labour)	463010
ukb-b-2204	/local-scratch/data/opengwas/igd/ukb-b-2204/ukb-b-2204.vcf.gz	Operative procedures - secondary OPCS: L91.2 Insertion of central venous catheter NEC	463010
ukb-b-2205	/local-scratch/data/opengwas/igd/ukb-b-2205/ukb-b-2205.vcf.gz	Diagnoses - secondary ICD10: Z82.4 Family history of ischaemic heart disease and other diseases of the circulatory system	463010
ukb-b-2209	/local-scratch/data/opengwas/igd/ukb-b-2209/ukb-b-2209.vcf.gz	Oily fish intake	460443
ukb-b-2218	/local-scratch/data/opengwas/igd/ukb-b-2218/ukb-b-2218.vcf.gz	Operation code: colonoscopy/sigmoidoscopy	462933
ukb-b-2219	/local-scratch/data/opengwas/igd/ukb-b-2219/ukb-b-2219.vcf.gz	PCT where patients GP was registered: CROYDON PCT	463010
ukb-b-2221	/local-scratch/data/opengwas/igd/ukb-b-2221/ukb-b-2221.vcf.gz	Cherry intake	64949
ukb-b-2227	/local-scratch/data/opengwas/igd/ukb-b-2227/ukb-b-2227.vcf.gz	Number of children fathered	209872
ukb-b-223	/local-scratch/data/opengwas/igd/ukb-b-223/ukb-b-223.vcf.gz	Current tobacco smoking	462434
ukb-b-2237	/local-scratch/data/opengwas/igd/ukb-b-2237/ukb-b-2237.vcf.gz	Tinned tuna intake	64940
ukb-b-227	/local-scratch/data/opengwas/igd/ukb-b-227/ukb-b-227.vcf.gz	Operative procedures - main OPCS: U20.1 Transthoracic echocardiography	463010
ukb-b-228	/local-scratch/data/opengwas/igd/ukb-b-228/ukb-b-228.vcf.gz	Milk added to cereal	64949
ukb-b-2285	/local-scratch/data/opengwas/igd/ukb-b-2285/ukb-b-2285.vcf.gz	Diagnoses - main ICD10: H25.0 Senile incipient cataract	463010
ukb-b-2299	/local-scratch/data/opengwas/igd/ukb-b-2299/ukb-b-2299.vcf.gz	Green bean intake	64949
ukb-b-2303	/local-scratch/data/opengwas/igd/ukb-b-2303/ukb-b-2303.vcf.gz	Body mass index (BMI)	454884
ukb-b-2307	/local-scratch/data/opengwas/igd/ukb-b-2307/ukb-b-2307.vcf.gz	Diagnoses - main ICD10: C50.9 Breast, unspecified	463010
ukb-b-2317	/local-scratch/data/opengwas/igd/ukb-b-2317/ukb-b-2317.vcf.gz	Pace-maker	462552
ukb-b-2338	/local-scratch/data/opengwas/igd/ukb-b-2338/ukb-b-2338.vcf.gz	Types of spread used on bread/crackers: Normal fat dairy spread on bread/crackers	64949
ukb-b-2341	/local-scratch/data/opengwas/igd/ukb-b-2341/ukb-b-2341.vcf.gz	Type of fat/oil used in cooking: Butter	64949
ukb-b-2346	/local-scratch/data/opengwas/igd/ukb-b-2346/ukb-b-2346.vcf.gz	Duration of moderate activity	343827
ukb-b-2349	/local-scratch/data/opengwas/igd/ukb-b-2349/ukb-b-2349.vcf.gz	Non-cancer illness code, self-reported: cervical spondylosis	462933
ukb-b-235	/local-scratch/data/opengwas/igd/ukb-b-235/ukb-b-235.vcf.gz	PCT where patients GP was registered: LANGBAURGH PCT	463010
